lat,lon,date,time
38.57640839,-75.79318643,10/1/2020,10:41:19
38.57639967,-75.79317503,10/1/2020,10:41:20
38.57639104,-75.79316413,10/1/2020,10:41:21
38.57638249,-75.79315374,10/1/2020,10:41:22
38.57637453,-75.79314334,10/1/2020,10:41:23
38.57636782,-75.79313287,10/1/2020,10:41:24
38.57636045,-75.7931218,10/1/2020,10:41:25
38.57635349,-75.79311032,10/1/2020,10:41:26
38.57634595,-75.79309942,10/1/2020,10:41:27
38.57633891,-75.79308702,10/1/2020,10:41:28
38.57633254,-75.79307411,10/1/2020,10:41:29
38.57632675,-75.79306045,10/1/2020,10:41:30
38.57632072,-75.79304653,10/1/2020,10:41:31
38.57631485,-75.79303295,10/1/2020,10:41:32
38.57630974,-75.7930187,10/1/2020,10:41:33
38.57630446,-75.79300429,10/1/2020,10:41:34
38.57629783,-75.79299054,10/1/2020,10:41:35
38.57629096,-75.79297646,10/1/2020,10:41:36
38.57628459,-75.79296229,10/1/2020,10:41:37
38.57627805,-75.79294838,10/1/2020,10:41:38
38.5762716,-75.7929343,10/1/2020,10:41:39
38.57626506,-75.79292022,10/1/2020,10:41:40
38.57625827,-75.79290647,10/1/2020,10:41:41
38.57625131,-75.79289264,10/1/2020,10:41:42
38.57624436,-75.79287839,10/1/2020,10:41:43
38.57623765,-75.79286456,10/1/2020,10:41:44
38.57623137,-75.79285123,10/1/2020,10:41:45
38.57622508,-75.79283816,10/1/2020,10:41:46
38.57621854,-75.79282559,10/1/2020,10:41:47
38.57621234,-75.79281352,10/1/2020,10:41:48
38.5762058,-75.79280203,10/1/2020,10:41:49
38.5761991,-75.79279097,10/1/2020,10:41:50
38.57619306,-75.79278016,10/1/2020,10:41:51
38.57618736,-75.79276976,10/1/2020,10:41:52
38.57618158,-75.79275979,10/1/2020,10:41:53
38.57617588,-75.79274956,10/1/2020,10:41:54
38.57617102,-75.79273967,10/1/2020,10:41:55
38.57616641,-75.79272986,10/1/2020,10:41:56
38.57616171,-75.79271964,10/1/2020,10:41:57
38.57615693,-75.79270933,10/1/2020,10:41:58
38.57615224,-75.79269877,10/1/2020,10:41:59
38.5761478,-75.7926877,10/1/2020,10:42:00
38.57614294,-75.79267597,10/1/2020,10:42:01
38.57613782,-75.79266356,10/1/2020,10:42:02
38.57613246,-75.79264998,10/1/2020,10:42:03
38.57612693,-75.79263641,10/1/2020,10:42:04
38.57612165,-75.79262291,10/1/2020,10:42:05
38.57611653,-75.79260992,10/1/2020,10:42:06
38.57611083,-75.79259617,10/1/2020,10:42:07
38.57610463,-75.79258352,10/1/2020,10:42:08
38.57609835,-75.79257002,10/1/2020,10:42:09
38.57609206,-75.79255577,10/1/2020,10:42:10
38.5760856,-75.79254194,10/1/2020,10:42:11
38.57607848,-75.79252794,10/1/2020,10:42:12
38.57607094,-75.79251403,10/1/2020,10:42:13
38.57606339,-75.79250037,10/1/2020,10:42:14
38.57605585,-75.79248637,10/1/2020,10:42:15
38.57604814,-75.79247329,10/1/2020,10:42:16
38.57604085,-75.79246047,10/1/2020,10:42:17
38.57603255,-75.79244781,10/1/2020,10:42:18
38.57602408,-75.79243499,10/1/2020,10:42:19
38.57601603,-75.792422,10/1/2020,10:42:20
38.57600832,-75.79240867,10/1/2020,10:42:21
38.57600053,-75.79239559,10/1/2020,10:42:22
38.57599206,-75.79238277,10/1/2020,10:42:23
38.57598351,-75.79236953,10/1/2020,10:42:24
38.57597522,-75.7923567,10/1/2020,10:42:25
38.57596692,-75.79234404,10/1/2020,10:42:26
38.57595895,-75.7923313,10/1/2020,10:42:27
38.57595108,-75.79231823,10/1/2020,10:42:28
38.57594253,-75.7923049,10/1/2020,10:42:29
38.57593448,-75.79229124,10/1/2020,10:42:30
38.57592626,-75.79227741,10/1/2020,10:42:31
38.57591788,-75.79226333,10/1/2020,10:42:32
38.57590992,-75.79224941,10/1/2020,10:42:33
38.57590238,-75.79223516,10/1/2020,10:42:34
38.57589534,-75.79222117,10/1/2020,10:42:35
38.57588855,-75.79220725,10/1/2020,10:42:36
38.57588134,-75.79219351,10/1/2020,10:42:37
38.57587388,-75.79217959,10/1/2020,10:42:38
38.57586692,-75.79216551,10/1/2020,10:42:39
38.57585971,-75.79215143,10/1/2020,10:42:40
38.57585301,-75.79213793,10/1/2020,10:42:41
38.57584622,-75.79212494,10/1/2020,10:42:42
38.5758396,-75.79211237,10/1/2020,10:42:43
38.57583348,-75.79210005,10/1/2020,10:42:44
38.57582769,-75.79208823,10/1/2020,10:42:45
38.57582225,-75.79207767,10/1/2020,10:42:46
38.5758168,-75.79206736,10/1/2020,10:42:47
38.5758116,-75.79205722,10/1/2020,10:42:48
38.5758064,-75.79204682,10/1/2020,10:42:49
38.5758007,-75.79203618,10/1/2020,10:42:50
38.57579408,-75.7920252,10/1/2020,10:42:51
38.57578746,-75.7920138,10/1/2020,10:42:52
38.57578084,-75.79200198,10/1/2020,10:42:53
38.57577464,-75.79199024,10/1/2020,10:42:54
38.57576852,-75.79197817,10/1/2020,10:42:55
38.5757629,-75.79196602,10/1/2020,10:42:56
38.57575804,-75.79195328,10/1/2020,10:42:57
38.57575326,-75.79194046,10/1/2020,10:42:58
38.57574823,-75.7919273,10/1/2020,10:42:59
38.5757432,-75.79191389,10/1/2020,10:43:00
38.57573792,-75.79189938,10/1/2020,10:43:01
38.57573231,-75.7918848,10/1/2020,10:43:02
38.57572652,-75.79186988,10/1/2020,10:43:03
38.57572007,-75.79185555,10/1/2020,10:43:04
38.57571336,-75.79184113,10/1/2020,10:43:05
38.57570683,-75.7918268,10/1/2020,10:43:06
38.57570029,-75.79181314,10/1/2020,10:43:07
38.57569308,-75.79179956,10/1/2020,10:43:08
38.57568629,-75.79178564,10/1/2020,10:43:09
38.57567942,-75.79177198,10/1/2020,10:43:10
38.57567204,-75.79175916,10/1/2020,10:43:11
38.57566433,-75.791746,10/1/2020,10:43:12
38.57565654,-75.79173233,10/1/2020,10:43:13
38.57564908,-75.79171817,10/1/2020,10:43:14
38.57564195,-75.79170459,10/1/2020,10:43:15
38.57563533,-75.79169109,10/1/2020,10:43:16
38.57562837,-75.79167752,10/1/2020,10:43:17
38.57562141,-75.79166352,10/1/2020,10:43:18
38.57561463,-75.79164969,10/1/2020,10:43:19
38.575608,-75.79163544,10/1/2020,10:43:20
38.57560138,-75.79162094,10/1/2020,10:43:21
38.57559443,-75.79160652,10/1/2020,10:43:22
38.5755878,-75.79159177,10/1/2020,10:43:23
38.57558168,-75.79157677,10/1/2020,10:43:24
38.57557481,-75.79156159,10/1/2020,10:43:25
38.5755676,-75.79154642,10/1/2020,10:43:26
38.57556081,-75.79153159,10/1/2020,10:43:27
38.57555377,-75.79151742,10/1/2020,10:43:28
38.57554665,-75.79150368,10/1/2020,10:43:29
38.57553961,-75.79148976,10/1/2020,10:43:30
38.57553257,-75.79147652,10/1/2020,10:43:31
38.57552527,-75.79146319,10/1/2020,10:43:32
38.57551832,-75.79144995,10/1/2020,10:43:33
38.57551153,-75.79143696,10/1/2020,10:43:34
38.57550449,-75.79142413,10/1/2020,10:43:35
38.57549711,-75.79141131,10/1/2020,10:43:36
38.5754894,-75.79139848,10/1/2020,10:43:37
38.57548152,-75.79138566,10/1/2020,10:43:38
38.57547331,-75.79137309,10/1/2020,10:43:39
38.57546534,-75.79136026,10/1/2020,10:43:40
38.57545688,-75.79134727,10/1/2020,10:43:41
38.57544824,-75.79133461,10/1/2020,10:43:42
38.57543961,-75.79132221,10/1/2020,10:43:43
38.5754314,-75.79130972,10/1/2020,10:43:44
38.5754236,-75.79129647,10/1/2020,10:43:45
38.57541505,-75.79128315,10/1/2020,10:43:46
38.57540625,-75.79126932,10/1/2020,10:43:47
38.57539745,-75.79125515,10/1/2020,10:43:48
38.57538815,-75.79124191,10/1/2020,10:43:49
38.57537951,-75.79122867,10/1/2020,10:43:50
38.57537071,-75.79121525,10/1/2020,10:43:51
38.57536158,-75.79120226,10/1/2020,10:43:52
38.57535185,-75.79118977,10/1/2020,10:43:53
38.5753423,-75.7911777,10/1/2020,10:43:54
38.57533216,-75.79116588,10/1/2020,10:43:55
38.57532201,-75.79115407,10/1/2020,10:43:56
38.57531229,-75.7911425,10/1/2020,10:43:57
38.57530282,-75.79113068,10/1/2020,10:43:58
38.57529335,-75.79111869,10/1/2020,10:43:59
38.57528404,-75.79110637,10/1/2020,10:44:00
38.57527499,-75.79109472,10/1/2020,10:44:01
38.57526661,-75.79108274,10/1/2020,10:44:02
38.57525898,-75.79107092,10/1/2020,10:44:03
38.57525202,-75.79105876,10/1/2020,10:44:04
38.5752449,-75.79104753,10/1/2020,10:44:05
38.57523828,-75.79103622,10/1/2020,10:44:06
38.57523174,-75.79102507,10/1/2020,10:44:07
38.57522512,-75.79101459,10/1/2020,10:44:08
38.5752185,-75.79100386,10/1/2020,10:44:09
38.57521213,-75.79099305,10/1/2020,10:44:10
38.57520626,-75.79098232,10/1/2020,10:44:11
38.57520022,-75.79097184,10/1/2020,10:44:12
38.57519436,-75.79096153,10/1/2020,10:44:13
38.57518824,-75.79095173,10/1/2020,10:44:14
38.57518262,-75.79094209,10/1/2020,10:44:15
38.57517717,-75.79093161,10/1/2020,10:44:16
38.57517147,-75.79092138,10/1/2020,10:44:17
38.57516569,-75.79091233,10/1/2020,10:44:18
38.57516041,-75.79090261,10/1/2020,10:44:19
38.57515513,-75.79089339,10/1/2020,10:44:20
38.57515018,-75.79088375,10/1/2020,10:44:21
38.57514532,-75.79087411,10/1/2020,10:44:22
38.57514029,-75.79086439,10/1/2020,10:44:23
38.57513568,-75.790855,10/1/2020,10:44:24
38.57513107,-75.79084578,10/1/2020,10:44:25
38.57512646,-75.79083555,10/1/2020,10:44:26
38.57512152,-75.79082617,10/1/2020,10:44:27
38.57511682,-75.79081644,10/1/2020,10:44:28
38.57511188,-75.79080664,10/1/2020,10:44:29
38.57510668,-75.79079633,10/1/2020,10:44:30
38.57510132,-75.79078401,10/1/2020,10:44:31
38.5750957,-75.79077177,10/1/2020,10:44:32
38.57508992,-75.79075928,10/1/2020,10:44:33
38.57508397,-75.79074671,10/1/2020,10:44:34
38.5750776,-75.7907338,10/1/2020,10:44:35
38.57507106,-75.79072097,10/1/2020,10:44:36
38.57506427,-75.79070815,10/1/2020,10:44:37
38.57505773,-75.79069474,10/1/2020,10:44:38
38.57505145,-75.79068074,10/1/2020,10:44:39
38.57504491,-75.79066741,10/1/2020,10:44:40
38.57503762,-75.79065409,10/1/2020,10:44:41
38.57503007,-75.79064059,10/1/2020,10:44:42
38.57502311,-75.79062609,10/1/2020,10:44:43
38.57501641,-75.79061142,10/1/2020,10:44:44
38.57500928,-75.79059692,10/1/2020,10:44:45
38.57500208,-75.79058209,10/1/2020,10:44:46
38.57499571,-75.79056708,10/1/2020,10:44:47
38.57498934,-75.79055216,10/1/2020,10:44:48
38.57498364,-75.79053674,10/1/2020,10:44:49
38.57497752,-75.79052081,10/1/2020,10:44:50
38.57497115,-75.7905048,10/1/2020,10:44:51
38.57496503,-75.79048913,10/1/2020,10:44:52
38.57495874,-75.79047362,10/1/2020,10:44:53
38.57495271,-75.79045845,10/1/2020,10:44:54
38.57494634,-75.79044429,10/1/2020,10:44:55
38.57493921,-75.79043155,10/1/2020,10:44:56
38.57493209,-75.79041872,10/1/2020,10:44:57
38.57492555,-75.79040665,10/1/2020,10:44:58
38.57491935,-75.79039475,10/1/2020,10:44:59
38.57491281,-75.79038327,10/1/2020,10:45:00
38.57490694,-75.7903722,10/1/2020,10:45:01
38.57490107,-75.79036122,10/1/2020,10:45:02
38.57489588,-75.79034949,10/1/2020,10:45:03
38.57489035,-75.7903375,10/1/2020,10:45:04
38.57488456,-75.79032484,10/1/2020,10:45:05
38.57487911,-75.79031185,10/1/2020,10:45:06
38.57487392,-75.79029911,10/1/2020,10:45:07
38.57486847,-75.79028679,10/1/2020,10:45:08
38.57486285,-75.79027439,10/1/2020,10:45:09
38.57485732,-75.7902619,10/1/2020,10:45:10
38.57485204,-75.79024949,10/1/2020,10:45:11
38.57484701,-75.79023759,10/1/2020,10:45:12
38.57484207,-75.79022611,10/1/2020,10:45:13
38.5748372,-75.79021454,10/1/2020,10:45:14
38.57483217,-75.79020322,10/1/2020,10:45:15
38.5748274,-75.79019191,10/1/2020,10:45:16
38.57482304,-75.79018151,10/1/2020,10:45:17
38.57481876,-75.79017095,10/1/2020,10:45:18
38.57481432,-75.79015997,10/1/2020,10:45:19
38.57481013,-75.79014958,10/1/2020,10:45:20
38.57480627,-75.79013969,10/1/2020,10:45:21
38.57480208,-75.79012913,10/1/2020,10:45:22
38.57479722,-75.7901184,10/1/2020,10:45:23
38.57479228,-75.7901065,10/1/2020,10:45:24
38.57478716,-75.79009426,10/1/2020,10:45:25
38.57478197,-75.7900816,10/1/2020,10:45:26
38.57477644,-75.79006844,10/1/2020,10:45:27
38.5747709,-75.7900547,10/1/2020,10:45:28
38.57476529,-75.79004028,10/1/2020,10:45:29
38.57475942,-75.79002636,10/1/2020,10:45:30
38.57475339,-75.79001245,10/1/2020,10:45:31
38.57474676,-75.78999979,10/1/2020,10:45:32
38.57474023,-75.78998563,10/1/2020,10:45:33
38.57473335,-75.78997197,10/1/2020,10:45:34
38.57472665,-75.78995755,10/1/2020,10:45:35
38.57472019,-75.78994296,10/1/2020,10:45:36
38.57471349,-75.78992872,10/1/2020,10:45:37
38.57470636,-75.78991346,10/1/2020,10:45:38
38.57469982,-75.7898977,10/1/2020,10:45:39
38.57469337,-75.78988253,10/1/2020,10:45:40
38.57468692,-75.78986845,10/1/2020,10:45:41
38.57468046,-75.78985479,10/1/2020,10:45:42
38.57467434,-75.78984104,10/1/2020,10:45:43
38.57466789,-75.78982855,10/1/2020,10:45:44
38.5746616,-75.7898164,10/1/2020,10:45:45
38.57465548,-75.78980533,10/1/2020,10:45:46
38.57464978,-75.78979352,10/1/2020,10:45:47
38.57464442,-75.78978212,10/1/2020,10:45:48
38.57463906,-75.78977114,10/1/2020,10:45:49
38.57463428,-75.78976099,10/1/2020,10:45:50
38.57462992,-75.78975102,10/1/2020,10:45:51
38.57462556,-75.78974138,10/1/2020,10:45:52
38.57462129,-75.78973132,10/1/2020,10:45:53
38.57461735,-75.78972059,10/1/2020,10:45:54
38.57461299,-75.78970945,10/1/2020,10:45:55
38.57460813,-75.78969905,10/1/2020,10:45:56
38.57460427,-75.78968639,10/1/2020,10:45:57
38.57459991,-75.78967416,10/1/2020,10:45:58
38.57459513,-75.78966192,10/1/2020,10:45:59
38.57459002,-75.78965002,10/1/2020,10:46:00
38.57458474,-75.78963862,10/1/2020,10:46:01
38.57457988,-75.78962605,10/1/2020,10:46:02
38.57457493,-75.78961532,10/1/2020,10:46:03
38.57457007,-75.78960434,10/1/2020,10:46:04
38.57456504,-75.78959327,10/1/2020,10:46:05
38.57456001,-75.78958112,10/1/2020,10:46:06
38.57455465,-75.78956938,10/1/2020,10:46:07
38.57454929,-75.78955681,10/1/2020,10:46:08
38.57454392,-75.7895439,10/1/2020,10:46:09
38.57453847,-75.78953032,10/1/2020,10:46:10
38.57453311,-75.78951633,10/1/2020,10:46:11
38.57452758,-75.78950216,10/1/2020,10:46:12
38.57452213,-75.789488,10/1/2020,10:46:13
38.57451651,-75.78947349,10/1/2020,10:46:14
38.57451081,-75.78945707,10/1/2020,10:46:15
38.57450536,-75.7894403,10/1/2020,10:46:16
38.57449941,-75.78942387,10/1/2020,10:46:17
38.57449304,-75.78940736,10/1/2020,10:46:18
38.57448634,-75.78939144,10/1/2020,10:46:19
38.57447972,-75.78937576,10/1/2020,10:46:20
38.57447242,-75.78936,10/1/2020,10:46:21
38.57446538,-75.7893445,10/1/2020,10:46:22
38.57445834,-75.78932882,10/1/2020,10:46:23
38.57445122,-75.78931332,10/1/2020,10:46:24
38.57444443,-75.78929722,10/1/2020,10:46:25
38.57443722,-75.7892813,10/1/2020,10:46:26
38.57443001,-75.78926437,10/1/2020,10:46:27
38.57442289,-75.78924811,10/1/2020,10:46:28
38.57441585,-75.7892321,10/1/2020,10:46:29
38.57440906,-75.78921676,10/1/2020,10:46:30
38.57440277,-75.78920175,10/1/2020,10:46:31
38.57439665,-75.78918658,10/1/2020,10:46:32
38.57439053,-75.789172,10/1/2020,10:46:33
38.57438492,-75.7891575,10/1/2020,10:46:34
38.57437989,-75.78914358,10/1/2020,10:46:35
38.57437452,-75.78913059,10/1/2020,10:46:36
38.57436941,-75.78911827,10/1/2020,10:46:37
38.57436488,-75.78910586,10/1/2020,10:46:38
38.57436019,-75.78909379,10/1/2020,10:46:39
38.57435583,-75.78908147,10/1/2020,10:46:40
38.57435214,-75.78906848,10/1/2020,10:46:41
38.57434846,-75.78905557,10/1/2020,10:46:42
38.57434443,-75.789043,10/1/2020,10:46:43
38.57434083,-75.78903026,10/1/2020,10:46:44
38.57433706,-75.78901769,10/1/2020,10:46:45
38.57433337,-75.78900562,10/1/2020,10:46:46
38.57432968,-75.78899405,10/1/2020,10:46:47
38.57432608,-75.78898181,10/1/2020,10:46:48
38.5743223,-75.78896949,10/1/2020,10:46:49
38.57431853,-75.78895633,10/1/2020,10:46:50
38.57431442,-75.78894309,10/1/2020,10:46:51
38.57430973,-75.78892976,10/1/2020,10:46:52
38.57430554,-75.78891568,10/1/2020,10:46:53
38.57430127,-75.78890101,10/1/2020,10:46:54
38.57429724,-75.78888483,10/1/2020,10:46:55
38.57429305,-75.78886857,10/1/2020,10:46:56
38.57428819,-75.78885298,10/1/2020,10:46:57
38.57428408,-75.78883563,10/1/2020,10:46:58
38.57428039,-75.78881862,10/1/2020,10:46:59
38.57427679,-75.78880101,10/1/2020,10:47:00
38.57427344,-75.78878299,10/1/2020,10:47:01
38.57427034,-75.7887643,10/1/2020,10:47:02
38.57426698,-75.78874636,10/1/2020,10:47:03
38.57426346,-75.78872859,10/1/2020,10:47:04
38.57426003,-75.78871099,10/1/2020,10:47:05
38.57425692,-75.78869339,10/1/2020,10:47:06
38.57425349,-75.78867587,10/1/2020,10:47:07
38.57425047,-75.78865785,10/1/2020,10:47:08
38.57424745,-75.78863975,10/1/2020,10:47:09
38.57424444,-75.78862164,10/1/2020,10:47:10
38.57424184,-75.78860379,10/1/2020,10:47:11
38.57423932,-75.78858585,10/1/2020,10:47:12
38.57423723,-75.78856825,10/1/2020,10:47:13
38.57423505,-75.78855065,10/1/2020,10:47:14
38.57423312,-75.78853288,10/1/2020,10:47:15
38.57423102,-75.78851494,10/1/2020,10:47:16
38.57422901,-75.78849675,10/1/2020,10:47:17
38.57422717,-75.78847865,10/1/2020,10:47:18
38.57422549,-75.78846079,10/1/2020,10:47:19
38.57422373,-75.78844219,10/1/2020,10:47:20
38.57422222,-75.78842391,10/1/2020,10:47:21
38.57422147,-75.7884053,10/1/2020,10:47:22
38.57422072,-75.78838645,10/1/2020,10:47:23
38.57422004,-75.78836792,10/1/2020,10:47:24
38.57422004,-75.78834957,10/1/2020,10:47:25
38.57422004,-75.78833112,10/1/2020,10:47:26
38.57422046,-75.78831193,10/1/2020,10:47:27
38.57422155,-75.7882929,10/1/2020,10:47:28
38.57422256,-75.7882748,10/1/2020,10:47:29
38.5742239,-75.78825686,10/1/2020,10:47:30
38.57422541,-75.78823959,10/1/2020,10:47:31
38.574227,-75.78822283,10/1/2020,10:47:32
38.57422868,-75.78820707,10/1/2020,10:47:33
38.57423119,-75.78819123,10/1/2020,10:47:34
38.57423354,-75.78817556,10/1/2020,10:47:35
38.57423572,-75.78815938,10/1/2020,10:47:36
38.57423865,-75.78814379,10/1/2020,10:47:37
38.57424108,-75.78812845,10/1/2020,10:47:38
38.57424377,-75.78811227,10/1/2020,10:47:39
38.57424687,-75.78809618,10/1/2020,10:47:40
38.57425022,-75.78807984,10/1/2020,10:47:41
38.57425382,-75.78806341,10/1/2020,10:47:42
38.57425726,-75.78804765,10/1/2020,10:47:43
38.57426137,-75.78803197,10/1/2020,10:47:44
38.57426497,-75.78801647,10/1/2020,10:47:45
38.57426925,-75.78799987,10/1/2020,10:47:46
38.57427319,-75.7879816,10/1/2020,10:47:47
38.57427671,-75.78796425,10/1/2020,10:47:48
38.57428031,-75.78794656,10/1/2020,10:47:49
38.57428391,-75.78792879,10/1/2020,10:47:50
38.57428718,-75.78791086,10/1/2020,10:47:51
38.57428978,-75.78789376,10/1/2020,10:47:52
38.57429263,-75.78787674,10/1/2020,10:47:53
38.5742954,-75.78786056,10/1/2020,10:47:54
38.57429833,-75.78784414,10/1/2020,10:47:55
38.57430168,-75.78782687,10/1/2020,10:47:56
38.5743047,-75.7878091,10/1/2020,10:47:57
38.57430747,-75.78779125,10/1/2020,10:47:58
38.5743094,-75.78777339,10/1/2020,10:47:59
38.5743109,-75.78775546,10/1/2020,10:48:00
38.57431208,-75.7877376,10/1/2020,10:48:01
38.57431308,-75.7877195,10/1/2020,10:48:02
38.57431384,-75.78770273,10/1/2020,10:48:03
38.57431451,-75.78768647,10/1/2020,10:48:04
38.57431484,-75.78766963,10/1/2020,10:48:05
38.57431543,-75.78765445,10/1/2020,10:48:06
38.57431585,-75.78764012,10/1/2020,10:48:07
38.57431635,-75.78762495,10/1/2020,10:48:08
38.57431677,-75.78761087,10/1/2020,10:48:09
38.57431702,-75.78759704,10/1/2020,10:48:10
38.57431786,-75.78758446,10/1/2020,10:48:11
38.5743182,-75.78757265,10/1/2020,10:48:12
38.57431828,-75.78756033,10/1/2020,10:48:13
38.57431845,-75.7875475,10/1/2020,10:48:14
38.57431853,-75.78753543,10/1/2020,10:48:15
38.57431878,-75.78752227,10/1/2020,10:48:16
38.57431937,-75.78750953,10/1/2020,10:48:17
38.57431996,-75.78749646,10/1/2020,10:48:18
38.57432088,-75.78748204,10/1/2020,10:48:19
38.57432188,-75.78746787,10/1/2020,10:48:20
38.57432289,-75.78745312,10/1/2020,10:48:21
38.57432482,-75.78743845,10/1/2020,10:48:22
38.57432725,-75.7874242,10/1/2020,10:48:23
38.57432934,-75.78740945,10/1/2020,10:48:24
38.57433186,-75.78739403,10/1/2020,10:48:25
38.57433446,-75.78737869,10/1/2020,10:48:26
38.57433664,-75.78736276,10/1/2020,10:48:27
38.57433882,-75.78734625,10/1/2020,10:48:28
38.57434116,-75.78732932,10/1/2020,10:48:29
