lat,lon,date,time
38.5740711,-75.78599266,9/15/2020,11:33:05
38.57406922,-75.78599087,9/15/2020,11:33:06
38.57406734,-75.78598907,9/15/2020,11:33:07
38.57406547,-75.78598728,9/15/2020,11:33:08
38.57406359,-75.78598548,9/15/2020,11:33:09
38.57406171,-75.78598369,9/15/2020,11:33:10
38.57406034,-75.78598369,9/15/2020,11:33:11
38.57405897,-75.78598369,9/15/2020,11:33:12
38.57405761,-75.78598369,9/15/2020,11:33:13
38.57405624,-75.78598369,9/15/2020,11:33:14
38.57405487,-75.78598369,9/15/2020,11:33:15
38.5740535,-75.78598369,9/15/2020,11:33:16
38.57405361,-75.78598723,9/15/2020,11:33:17
38.57405372,-75.78599076,9/15/2020,11:33:18
38.57405384,-75.7859943,9/15/2020,11:33:19
38.57405395,-75.78599783,9/15/2020,11:33:20
38.57405406,-75.78600137,9/15/2020,11:33:21
38.57405417,-75.7860049,9/15/2020,11:33:22
38.57405323,-75.78600845,9/15/2020,11:33:23
38.5740523,-75.786012,9/15/2020,11:33:24
38.57405136,-75.78601555,9/15/2020,11:33:25
38.57405042,-75.78601909,9/15/2020,11:33:26
38.57404949,-75.78602264,9/15/2020,11:33:27
38.57404855,-75.78602619,9/15/2020,11:33:28
38.57404429,-75.78602923,9/15/2020,11:33:29
38.57404002,-75.78603227,9/15/2020,11:33:30
38.57403576,-75.78603531,9/15/2020,11:33:31
38.5740315,-75.78603836,9/15/2020,11:33:32
38.57402724,-75.7860414,9/15/2020,11:33:33
38.57402297,-75.78604444,9/15/2020,11:33:34
38.57401871,-75.78604748,9/15/2020,11:33:35
38.57401113,-75.78605202,9/15/2020,11:33:36
38.57400354,-75.78605655,9/15/2020,11:33:37
38.57399596,-75.78606109,9/15/2020,11:33:38
38.57398837,-75.78606563,9/15/2020,11:33:39
38.57398079,-75.78607016,9/15/2020,11:33:40
38.5739732,-75.7860747,9/15/2020,11:33:41
38.57396562,-75.78607923,9/15/2020,11:33:42
38.57395803,-75.78608377,9/15/2020,11:33:43
38.57395035,-75.78609004,9/15/2020,11:33:44
38.57394268,-75.78609632,9/15/2020,11:33:45
38.573935,-75.78610259,9/15/2020,11:33:46
38.57392733,-75.78610887,9/15/2020,11:33:47
38.57391965,-75.78611514,9/15/2020,11:33:48
38.57391198,-75.78612142,9/15/2020,11:33:49
38.5739043,-75.78612769,9/15/2020,11:33:50
38.57390476,-75.78612671,9/15/2020,11:33:51
38.57390522,-75.78612574,9/15/2020,11:33:52
38.57390568,-75.78612476,9/15/2020,11:33:53
38.57390614,-75.78612379,9/15/2020,11:33:54
38.5739066,-75.78612281,9/15/2020,11:33:55
38.57390706,-75.78612184,9/15/2020,11:33:56
38.57390753,-75.78612086,9/15/2020,11:33:57
38.57390799,-75.78611988,9/15/2020,11:33:58
38.57390845,-75.78611891,9/15/2020,11:33:59
38.57390891,-75.78611793,9/15/2020,11:34:00
38.57390937,-75.78611696,9/15/2020,11:34:01
38.57390983,-75.78611598,9/15/2020,11:34:02
38.57391029,-75.78611501,9/15/2020,11:34:03
38.57391075,-75.78611403,9/15/2020,11:34:04
38.57391067,-75.78611441,9/15/2020,11:34:05
38.57391059,-75.7861148,9/15/2020,11:34:06
38.57391051,-75.78611518,9/15/2020,11:34:07
38.57391043,-75.78611556,9/15/2020,11:34:08
38.57391035,-75.78611594,9/15/2020,11:34:09
38.57391027,-75.78611633,9/15/2020,11:34:10
38.57391019,-75.78611671,9/15/2020,11:34:11
38.57391011,-75.78611709,9/15/2020,11:34:12
38.57391003,-75.78611748,9/15/2020,11:34:13
38.57390995,-75.78611786,9/15/2020,11:34:14
38.57390988,-75.78611824,9/15/2020,11:34:15
38.5739098,-75.78611862,9/15/2020,11:34:16
38.57390972,-75.78611901,9/15/2020,11:34:17
38.57390964,-75.78611939,9/15/2020,11:34:18
38.57390956,-75.78611977,9/15/2020,11:34:19
38.57390948,-75.78612016,9/15/2020,11:34:20
38.5739094,-75.78612054,9/15/2020,11:34:21
38.57390932,-75.78612092,9/15/2020,11:34:22
38.57390924,-75.7861213,9/15/2020,11:34:23
38.57390916,-75.78612169,9/15/2020,11:34:24
38.57390908,-75.78612207,9/15/2020,11:34:25
38.57391087,-75.78613683,9/15/2020,11:34:26
38.57391266,-75.78615159,9/15/2020,11:34:27
38.57391444,-75.78616636,9/15/2020,11:34:28
38.57391623,-75.78618112,9/15/2020,11:34:29
38.57391802,-75.78619588,9/15/2020,11:34:30
38.57391981,-75.78621064,9/15/2020,11:34:31
38.57392159,-75.78622541,9/15/2020,11:34:32
38.57392338,-75.78624017,9/15/2020,11:34:33
38.57392517,-75.78625493,9/15/2020,11:34:34
38.57392341,-75.78626778,9/15/2020,11:34:35
38.57392165,-75.78628063,9/15/2020,11:34:36
38.5739199,-75.78629348,9/15/2020,11:34:37
38.57391814,-75.78630633,9/15/2020,11:34:38
38.57391638,-75.78631918,9/15/2020,11:34:39
38.57391462,-75.78633203,9/15/2020,11:34:40
38.57391287,-75.78634487,9/15/2020,11:34:41
38.57391111,-75.78635772,9/15/2020,11:34:42
38.57390935,-75.78637057,9/15/2020,11:34:43
38.57390759,-75.78638342,9/15/2020,11:34:44
38.57390583,-75.78639627,9/15/2020,11:34:45
38.57390408,-75.78640912,9/15/2020,11:34:46
38.57390232,-75.78642197,9/15/2020,11:34:47
38.57390056,-75.78643482,9/15/2020,11:34:48
38.5738988,-75.78644767,9/15/2020,11:34:49
38.57389704,-75.78646052,9/15/2020,11:34:50
38.57389529,-75.78647337,9/15/2020,11:34:51
38.57389353,-75.78648622,9/15/2020,11:34:52
38.57389177,-75.78649906,9/15/2020,11:34:53
38.57389001,-75.78651191,9/15/2020,11:34:54
38.57388826,-75.78652476,9/15/2020,11:34:55
38.5738865,-75.78653761,9/15/2020,11:34:56
38.57388474,-75.78655046,9/15/2020,11:34:57
38.57388298,-75.78656331,9/15/2020,11:34:58
38.57388122,-75.78657616,9/15/2020,11:34:59
38.57387947,-75.78658901,9/15/2020,11:35:00
38.57387771,-75.78660186,9/15/2020,11:35:01
38.57387595,-75.78661471,9/15/2020,11:35:02
38.57387419,-75.78662756,9/15/2020,11:35:03
38.57387243,-75.78664041,9/15/2020,11:35:04
38.57387068,-75.78665325,9/15/2020,11:35:05
38.57386892,-75.7866661,9/15/2020,11:35:06
38.57386716,-75.78667895,9/15/2020,11:35:07
38.5738654,-75.7866918,9/15/2020,11:35:08
38.57386365,-75.78670465,9/15/2020,11:35:09
38.57386189,-75.7867175,9/15/2020,11:35:10
38.57386013,-75.78673035,9/15/2020,11:35:11
38.57385547,-75.78674449,9/15/2020,11:35:12
38.57385081,-75.78675863,9/15/2020,11:35:13
38.57384615,-75.78677277,9/15/2020,11:35:14
38.57384149,-75.78678691,9/15/2020,11:35:15
38.57383683,-75.78680105,9/15/2020,11:35:16
38.57383217,-75.7868152,9/15/2020,11:35:17
38.57382751,-75.78682934,9/15/2020,11:35:18
38.57382285,-75.78684348,9/15/2020,11:35:19
38.5738182,-75.78685762,9/15/2020,11:35:20
38.57381354,-75.78687176,9/15/2020,11:35:21
38.57380888,-75.7868859,9/15/2020,11:35:22
38.57380422,-75.78690004,9/15/2020,11:35:23
38.57379956,-75.78691418,9/15/2020,11:35:24
38.5737949,-75.78692832,9/15/2020,11:35:25
38.57379024,-75.78694246,9/15/2020,11:35:26
38.57378558,-75.7869566,9/15/2020,11:35:27
38.57378092,-75.78697075,9/15/2020,11:35:28
38.57377626,-75.78698489,9/15/2020,11:35:29
38.5737716,-75.78699903,9/15/2020,11:35:30
38.57376694,-75.78701317,9/15/2020,11:35:31
38.57376228,-75.78702731,9/15/2020,11:35:32
38.57375762,-75.78704145,9/15/2020,11:35:33
38.57375296,-75.78705559,9/15/2020,11:35:34
38.5737483,-75.78706973,9/15/2020,11:35:35
38.57374364,-75.78708387,9/15/2020,11:35:36
38.57373899,-75.78709801,9/15/2020,11:35:37
38.57373433,-75.78711215,9/15/2020,11:35:38
38.57372967,-75.78712629,9/15/2020,11:35:39
38.57372501,-75.78714044,9/15/2020,11:35:40
38.57372035,-75.78715458,9/15/2020,11:35:41
38.57371569,-75.78716872,9/15/2020,11:35:42
38.57371103,-75.78718286,9/15/2020,11:35:43
38.57370637,-75.787197,9/15/2020,11:35:44
38.57370171,-75.78721114,9/15/2020,11:35:45
38.57370006,-75.78722569,9/15/2020,11:35:46
38.57369841,-75.78724024,9/15/2020,11:35:47
38.57369675,-75.7872548,9/15/2020,11:35:48
38.5736951,-75.78726935,9/15/2020,11:35:49
38.57369345,-75.7872839,9/15/2020,11:35:50
38.5736918,-75.78729845,9/15/2020,11:35:51
38.57369015,-75.787313,9/15/2020,11:35:52
38.57368849,-75.78732755,9/15/2020,11:35:53
38.57368684,-75.78734211,9/15/2020,11:35:54
38.57368519,-75.78735666,9/15/2020,11:35:55
38.57368354,-75.78737121,9/15/2020,11:35:56
38.57368189,-75.78738576,9/15/2020,11:35:57
38.57368023,-75.78740031,9/15/2020,11:35:58
38.57367858,-75.78741486,9/15/2020,11:35:59
38.57367693,-75.78742942,9/15/2020,11:36:00
38.57367528,-75.78744397,9/15/2020,11:36:01
38.57367363,-75.78745852,9/15/2020,11:36:02
38.57367197,-75.78747307,9/15/2020,11:36:03
38.57367032,-75.78748762,9/15/2020,11:36:04
38.57366867,-75.78750217,9/15/2020,11:36:05
38.57366702,-75.78751673,9/15/2020,11:36:06
38.57366537,-75.78753128,9/15/2020,11:36:07
38.57366372,-75.78754583,9/15/2020,11:36:08
38.57366206,-75.78756038,9/15/2020,11:36:09
38.57366041,-75.78757493,9/15/2020,11:36:10
38.57365876,-75.78758948,9/15/2020,11:36:11
38.57365711,-75.78760404,9/15/2020,11:36:12
38.57365546,-75.78761859,9/15/2020,11:36:13
38.5736538,-75.78763314,9/15/2020,11:36:14
38.57365215,-75.78764769,9/15/2020,11:36:15
38.5736505,-75.78766224,9/15/2020,11:36:16
38.57364885,-75.78767679,9/15/2020,11:36:17
38.5736472,-75.78769135,9/15/2020,11:36:18
38.57364554,-75.7877059,9/15/2020,11:36:19
38.57364389,-75.78772045,9/15/2020,11:36:20
38.57364224,-75.787735,9/15/2020,11:36:21
38.57364059,-75.78774955,9/15/2020,11:36:22
38.57363894,-75.7877641,9/15/2020,11:36:23
38.57363728,-75.78777866,9/15/2020,11:36:24
38.57363563,-75.78779321,9/15/2020,11:36:25
38.57363398,-75.78780776,9/15/2020,11:36:26
38.57363373,-75.78782149,9/15/2020,11:36:27
38.57363347,-75.78783521,9/15/2020,11:36:28
38.57363322,-75.78784894,9/15/2020,11:36:29
38.57363296,-75.78786266,9/15/2020,11:36:30
38.57363271,-75.78787639,9/15/2020,11:36:31
38.57363246,-75.78789011,9/15/2020,11:36:32
38.5736322,-75.78790384,9/15/2020,11:36:33
38.57363195,-75.78791756,9/15/2020,11:36:34
38.57363169,-75.78793129,9/15/2020,11:36:35
38.57363144,-75.78794501,9/15/2020,11:36:36
38.57363119,-75.78795874,9/15/2020,11:36:37
38.57363093,-75.78797246,9/15/2020,11:36:38
38.57363068,-75.78798619,9/15/2020,11:36:39
38.57363042,-75.78799991,9/15/2020,11:36:40
38.57363017,-75.78801364,9/15/2020,11:36:41
38.57362992,-75.78802737,9/15/2020,11:36:42
38.57362966,-75.78804109,9/15/2020,11:36:43
38.57362941,-75.78805482,9/15/2020,11:36:44
38.57362915,-75.78806854,9/15/2020,11:36:45
38.5736289,-75.78808227,9/15/2020,11:36:46
38.57362864,-75.78809599,9/15/2020,11:36:47
38.57362839,-75.78810972,9/15/2020,11:36:48
38.57362814,-75.78812344,9/15/2020,11:36:49
38.57362788,-75.78813717,9/15/2020,11:36:50
38.57362763,-75.78815089,9/15/2020,11:36:51
38.57362737,-75.78816462,9/15/2020,11:36:52
38.57362712,-75.78817834,9/15/2020,11:36:53
38.57362687,-75.78819207,9/15/2020,11:36:54
38.57362661,-75.78820579,9/15/2020,11:36:55
38.57362636,-75.78821952,9/15/2020,11:36:56
38.5736261,-75.78823324,9/15/2020,11:36:57
38.57362585,-75.78824697,9/15/2020,11:36:58
38.57362516,-75.7882564,9/15/2020,11:36:59
38.57362447,-75.78826584,9/15/2020,11:37:00
38.57362377,-75.78827527,9/15/2020,11:37:01
38.57362308,-75.78828471,9/15/2020,11:37:02
38.57362239,-75.78829414,9/15/2020,11:37:03
38.5736217,-75.78830358,9/15/2020,11:37:04
38.57362101,-75.78831301,9/15/2020,11:37:05
38.57362032,-75.78832245,9/15/2020,11:37:06
38.57361962,-75.78833188,9/15/2020,11:37:07
38.57361893,-75.78834131,9/15/2020,11:37:08
38.57361824,-75.78835075,9/15/2020,11:37:09
38.57361755,-75.78836018,9/15/2020,11:37:10
38.57361686,-75.78836962,9/15/2020,11:37:11
38.57361616,-75.78837905,9/15/2020,11:37:12
38.57361547,-75.78838849,9/15/2020,11:37:13
38.57361478,-75.78839792,9/15/2020,11:37:14
38.57361409,-75.78840736,9/15/2020,11:37:15
38.5736134,-75.78841679,9/15/2020,11:37:16
38.5736127,-75.78842622,9/15/2020,11:37:17
38.57361201,-75.78843566,9/15/2020,11:37:18
38.57361132,-75.78844509,9/15/2020,11:37:19
38.57361063,-75.78845453,9/15/2020,11:37:20
38.57360994,-75.78846396,9/15/2020,11:37:21
38.57360925,-75.7884734,9/15/2020,11:37:22
38.57360855,-75.78848283,9/15/2020,11:37:23
38.57360786,-75.78849226,9/15/2020,11:37:24
38.57360717,-75.7885017,9/15/2020,11:37:25
38.57360648,-75.78851113,9/15/2020,11:37:26
38.57360579,-75.78852057,9/15/2020,11:37:27
38.57360509,-75.78853,9/15/2020,11:37:28
38.5736044,-75.78853944,9/15/2020,11:37:29
38.57360371,-75.78854887,9/15/2020,11:37:30
38.57360302,-75.78855831,9/15/2020,11:37:31
38.57360233,-75.78856774,9/15/2020,11:37:32
38.57360163,-75.78857717,9/15/2020,11:37:33
38.57360094,-75.78858661,9/15/2020,11:37:34
38.57360025,-75.78859604,9/15/2020,11:37:35
38.57359956,-75.78860548,9/15/2020,11:37:36
38.57359887,-75.78861491,9/15/2020,11:37:37
38.57359818,-75.78862435,9/15/2020,11:37:38
38.57359748,-75.78863378,9/15/2020,11:37:39
38.57359679,-75.78864322,9/15/2020,11:37:40
38.5735961,-75.78865265,9/15/2020,11:37:41
38.57359707,-75.78866499,9/15/2020,11:37:42
38.57359804,-75.78867734,9/15/2020,11:37:43
38.57359901,-75.78868968,9/15/2020,11:37:44
38.57359998,-75.78870202,9/15/2020,11:37:45
38.57360095,-75.78871436,9/15/2020,11:37:46
38.57360191,-75.78872671,9/15/2020,11:37:47
38.57360288,-75.78873905,9/15/2020,11:37:48
38.57360385,-75.78875139,9/15/2020,11:37:49
38.57360482,-75.78876373,9/15/2020,11:37:50
38.57360579,-75.78877608,9/15/2020,11:37:51
38.57360676,-75.78878842,9/15/2020,11:37:52
38.57360773,-75.78880076,9/15/2020,11:37:53
38.5736087,-75.7888131,9/15/2020,11:37:54
38.57360967,-75.78882545,9/15/2020,11:37:55
38.57361064,-75.78883779,9/15/2020,11:37:56
38.57361161,-75.78885013,9/15/2020,11:37:57
38.57361257,-75.78886247,9/15/2020,11:37:58
38.57361354,-75.78887482,9/15/2020,11:37:59
38.57361451,-75.78888716,9/15/2020,11:38:00
38.57361548,-75.7888995,9/15/2020,11:38:01
38.57361645,-75.78891184,9/15/2020,11:38:02
38.57361742,-75.78892419,9/15/2020,11:38:03
38.57361839,-75.78893653,9/15/2020,11:38:04
38.57361936,-75.78894887,9/15/2020,11:38:05
38.57362033,-75.78896121,9/15/2020,11:38:06
38.5736213,-75.78897356,9/15/2020,11:38:07
38.57362226,-75.7889859,9/15/2020,11:38:08
38.57362323,-75.78899824,9/15/2020,11:38:09
38.5736242,-75.78901058,9/15/2020,11:38:10
38.57362517,-75.78902293,9/15/2020,11:38:11
38.57362614,-75.78903527,9/15/2020,11:38:12
38.57362711,-75.78904761,9/15/2020,11:38:13
38.5736301,-75.78905741,9/15/2020,11:38:14
38.57363309,-75.78906721,9/15/2020,11:38:15
38.57363607,-75.78907701,9/15/2020,11:38:16
38.57363906,-75.7890868,9/15/2020,11:38:17
38.57364205,-75.7890966,9/15/2020,11:38:18
38.57364504,-75.7891064,9/15/2020,11:38:19
38.57364803,-75.7891162,9/15/2020,11:38:20
38.57365101,-75.789126,9/15/2020,11:38:21
38.573654,-75.7891358,9/15/2020,11:38:22
38.57365699,-75.7891456,9/15/2020,11:38:23
38.57365998,-75.78915539,9/15/2020,11:38:24
38.57366297,-75.78916519,9/15/2020,11:38:25
38.57366595,-75.78917499,9/15/2020,11:38:26
38.57366894,-75.78918479,9/15/2020,11:38:27
38.57367193,-75.78919459,9/15/2020,11:38:28
38.57367492,-75.78920439,9/15/2020,11:38:29
38.57367791,-75.78921418,9/15/2020,11:38:30
38.57368089,-75.78922398,9/15/2020,11:38:31
38.57368388,-75.78923378,9/15/2020,11:38:32
38.57368687,-75.78924358,9/15/2020,11:38:33
38.57368986,-75.78925338,9/15/2020,11:38:34
38.57369285,-75.78926318,9/15/2020,11:38:35
38.57369583,-75.78927298,9/15/2020,11:38:36
38.57369882,-75.78928277,9/15/2020,11:38:37
38.57370181,-75.78929257,9/15/2020,11:38:38
38.5737048,-75.78930237,9/15/2020,11:38:39
38.57370779,-75.78931217,9/15/2020,11:38:40
38.57371077,-75.78932197,9/15/2020,11:38:41
38.57371376,-75.78933177,9/15/2020,11:38:42
38.57371675,-75.78934157,9/15/2020,11:38:43
38.57371974,-75.78935136,9/15/2020,11:38:44
38.57372273,-75.78936116,9/15/2020,11:38:45
38.57372571,-75.78937096,9/15/2020,11:38:46
38.5737287,-75.78938076,9/15/2020,11:38:47
38.57373169,-75.78939056,9/15/2020,11:38:48
38.57373468,-75.78940036,9/15/2020,11:38:49
38.57373767,-75.78941015,9/15/2020,11:38:50
38.57374065,-75.78941995,9/15/2020,11:38:51
38.57374364,-75.78942975,9/15/2020,11:38:52
38.57374663,-75.78943955,9/15/2020,11:38:53
38.57375111,-75.78945069,9/15/2020,11:38:54
38.57375559,-75.78946183,9/15/2020,11:38:55
38.57376007,-75.78947297,9/15/2020,11:38:56
38.57376454,-75.78948411,9/15/2020,11:38:57
38.57376902,-75.78949525,9/15/2020,11:38:58
38.5737735,-75.78950639,9/15/2020,11:38:59
38.57377798,-75.78951753,9/15/2020,11:39:00
38.57378246,-75.78952867,9/15/2020,11:39:01
38.57378694,-75.78953981,9/15/2020,11:39:02
38.57379141,-75.78955095,9/15/2020,11:39:03
38.57379589,-75.78956209,9/15/2020,11:39:04
38.57380037,-75.78957323,9/15/2020,11:39:05
38.57380485,-75.78958437,9/15/2020,11:39:06
38.57380933,-75.78959551,9/15/2020,11:39:07
38.57381381,-75.78960665,9/15/2020,11:39:08
38.57381828,-75.78961779,9/15/2020,11:39:09
38.57382276,-75.78962893,9/15/2020,11:39:10
38.57382724,-75.78964007,9/15/2020,11:39:11
38.57383172,-75.78965121,9/15/2020,11:39:12
38.5738362,-75.78966235,9/15/2020,11:39:13
38.57384068,-75.78967349,9/15/2020,11:39:14
38.57384515,-75.78968463,9/15/2020,11:39:15
38.57384963,-75.78969577,9/15/2020,11:39:16
38.57385411,-75.78970691,9/15/2020,11:39:17
38.57385859,-75.78971805,9/15/2020,11:39:18
38.57386307,-75.78972919,9/15/2020,11:39:19
38.57386755,-75.78974033,9/15/2020,11:39:20
38.57387202,-75.78975147,9/15/2020,11:39:21
38.5738765,-75.78976261,9/15/2020,11:39:22
38.57388098,-75.78977375,9/15/2020,11:39:23
38.57388546,-75.78978489,9/15/2020,11:39:24
38.57388994,-75.78979603,9/15/2020,11:39:25
38.57389442,-75.78980717,9/15/2020,11:39:26
38.57389889,-75.78981831,9/15/2020,11:39:27
38.57390337,-75.78982945,9/15/2020,11:39:28
38.57390785,-75.78984059,9/15/2020,11:39:29
38.57391233,-75.78985173,9/15/2020,11:39:30
38.57391681,-75.78986287,9/15/2020,11:39:31
38.57392129,-75.78987401,9/15/2020,11:39:32
38.57392576,-75.78988515,9/15/2020,11:39:33
38.57393024,-75.78989629,9/15/2020,11:39:34
38.57393472,-75.78990743,9/15/2020,11:39:35
38.5739394,-75.78991989,9/15/2020,11:39:36
38.57394407,-75.78993235,9/15/2020,11:39:37
38.57394875,-75.78994481,9/15/2020,11:39:38
38.57395343,-75.78995726,9/15/2020,11:39:39
38.5739581,-75.78996972,9/15/2020,11:39:40
38.57396278,-75.78998218,9/15/2020,11:39:41
38.57396745,-75.78999464,9/15/2020,11:39:42
38.57397213,-75.7900071,9/15/2020,11:39:43
38.57397681,-75.79001956,9/15/2020,11:39:44
38.57398148,-75.79003201,9/15/2020,11:39:45
38.57398616,-75.79004447,9/15/2020,11:39:46
38.57399084,-75.79005693,9/15/2020,11:39:47
38.57399551,-75.79006939,9/15/2020,11:39:48
38.57400019,-75.79008185,9/15/2020,11:39:49
38.57400487,-75.79009431,9/15/2020,11:39:50
38.57400954,-75.79010677,9/15/2020,11:39:51
38.57401422,-75.79011922,9/15/2020,11:39:52
38.57401889,-75.79013168,9/15/2020,11:39:53
38.57402357,-75.79014414,9/15/2020,11:39:54
38.57402825,-75.7901566,9/15/2020,11:39:55
38.57403292,-75.79016906,9/15/2020,11:39:56
38.5740376,-75.79018152,9/15/2020,11:39:57
38.57404228,-75.79019398,9/15/2020,11:39:58
38.57404695,-75.79020643,9/15/2020,11:39:59
38.57405163,-75.79021889,9/15/2020,11:40:00
38.57405631,-75.79023135,9/15/2020,11:40:01
38.57406098,-75.79024381,9/15/2020,11:40:02
38.57406566,-75.79025627,9/15/2020,11:40:03
38.57407033,-75.79026873,9/15/2020,11:40:04
38.57407501,-75.79028118,9/15/2020,11:40:05
38.57407969,-75.79029364,9/15/2020,11:40:06
38.57408436,-75.7903061,9/15/2020,11:40:07
38.57408904,-75.79031856,9/15/2020,11:40:08
38.57409285,-75.79032798,9/15/2020,11:40:09
38.57409667,-75.7903374,9/15/2020,11:40:10
38.57410048,-75.79034681,9/15/2020,11:40:11
38.5741043,-75.79035623,9/15/2020,11:40:12
38.57410811,-75.79036565,9/15/2020,11:40:13
38.57411193,-75.79037507,9/15/2020,11:40:14
38.57411574,-75.79038448,9/15/2020,11:40:15
38.57411956,-75.7903939,9/15/2020,11:40:16
38.57412337,-75.79040332,9/15/2020,11:40:17
38.57412719,-75.79041274,9/15/2020,11:40:18
38.574131,-75.79042215,9/15/2020,11:40:19
38.57413482,-75.79043157,9/15/2020,11:40:20
38.57413863,-75.79044099,9/15/2020,11:40:21
38.57414244,-75.79045041,9/15/2020,11:40:22
38.57414626,-75.79045983,9/15/2020,11:40:23
38.57415007,-75.79046924,9/15/2020,11:40:24
38.57415389,-75.79047866,9/15/2020,11:40:25
38.5741577,-75.79048808,9/15/2020,11:40:26
38.57416152,-75.7904975,9/15/2020,11:40:27
38.57416533,-75.79050691,9/15/2020,11:40:28
38.57416915,-75.79051633,9/15/2020,11:40:29
38.57417296,-75.79052575,9/15/2020,11:40:30
38.57417678,-75.79053517,9/15/2020,11:40:31
38.57418059,-75.79054458,9/15/2020,11:40:32
38.57418441,-75.790554,9/15/2020,11:40:33
38.57418822,-75.79056342,9/15/2020,11:40:34
38.57419203,-75.79057284,9/15/2020,11:40:35
38.57419585,-75.79058226,9/15/2020,11:40:36
38.57419966,-75.79059167,9/15/2020,11:40:37
38.57420348,-75.79060109,9/15/2020,11:40:38
38.57420729,-75.79061051,9/15/2020,11:40:39
38.57421111,-75.79061993,9/15/2020,11:40:40
38.57421492,-75.79062934,9/15/2020,11:40:41
38.57421874,-75.79063876,9/15/2020,11:40:42
38.57422255,-75.79064818,9/15/2020,11:40:43
38.57422637,-75.7906576,9/15/2020,11:40:44
38.57423018,-75.79066701,9/15/2020,11:40:45
38.574234,-75.79067643,9/15/2020,11:40:46
38.57423781,-75.79068585,9/15/2020,11:40:47
38.57424325,-75.79069743,9/15/2020,11:40:48
38.57424868,-75.79070902,9/15/2020,11:40:49
38.57425412,-75.7907206,9/15/2020,11:40:50
38.57425955,-75.79073218,9/15/2020,11:40:51
38.57426499,-75.79074376,9/15/2020,11:40:52
38.57427042,-75.79075535,9/15/2020,11:40:53
38.57427586,-75.79076693,9/15/2020,11:40:54
38.57428129,-75.79077851,9/15/2020,11:40:55
38.57428673,-75.79079009,9/15/2020,11:40:56
38.57429216,-75.79080168,9/15/2020,11:40:57
38.5742976,-75.79081326,9/15/2020,11:40:58
38.57430303,-75.79082484,9/15/2020,11:40:59
38.57430847,-75.79083642,9/15/2020,11:41:00
38.5743139,-75.79084801,9/15/2020,11:41:01
38.57431934,-75.79085959,9/15/2020,11:41:02
38.57432477,-75.79087117,9/15/2020,11:41:03
38.57433021,-75.79088275,9/15/2020,11:41:04
38.57433564,-75.79089434,9/15/2020,11:41:05
38.57434108,-75.79090592,9/15/2020,11:41:06
38.57434651,-75.7909175,9/15/2020,11:41:07
38.57435195,-75.79092909,9/15/2020,11:41:08
38.57435738,-75.79094067,9/15/2020,11:41:09
38.57436282,-75.79095225,9/15/2020,11:41:10
38.57436825,-75.79096383,9/15/2020,11:41:11
38.57437369,-75.79097542,9/15/2020,11:41:12
38.57437912,-75.790987,9/15/2020,11:41:13
38.57438456,-75.79099858,9/15/2020,11:41:14
38.57438999,-75.79101016,9/15/2020,11:41:15
38.57439543,-75.79102175,9/15/2020,11:41:16
38.57440086,-75.79103333,9/15/2020,11:41:17
38.5744063,-75.79104491,9/15/2020,11:41:18
38.57441173,-75.79105649,9/15/2020,11:41:19
